,RunId,iteration,Step,width,height,cooperation_reward,defected_reward,defection_reward,mutual_defection_reward,Is Alive,Cooperating,Defecting,Proportion,Altruism
824,824,3,25,10,10,0.0,0.75,0.5,0.0,52,52,0,100.0,234.0
825,825,3,25,10,10,0.0,0.75,0.5,0.25,88,59,29,67.04545454545455,233.5
826,826,3,25,10,10,0.0,0.75,0.5,0.5,100,0,100,0.0,0.0
827,827,3,25,10,10,0.0,0.75,0.5,0.75,100,0,100,0.0,0.0
828,828,3,25,10,10,0.0,0.75,0.75,0.0,77,21,56,27.27272727272727,50.0
829,829,3,25,10,10,0.0,0.75,0.75,0.25,89,0,89,0.0,0.0
830,830,3,25,10,10,0.0,0.75,0.75,0.5,100,0,100,0.0,0.0
831,831,3,25,10,10,0.0,0.75,0.75,0.75,100,0,100,0.0,0.0
832,832,3,25,10,10,0.25,0.0,0.0,0.0,100,100,0,100.0,450.0
833,833,3,25,10,10,0.25,0.0,0.0,0.25,57,42,15,73.68421052631578,185.0
834,834,3,25,10,10,0.25,0.0,0.0,0.5,100,0,100,0.0,0.0
835,835,3,25,10,10,0.25,0.0,0.0,0.75,100,0,100,0.0,0.0
836,836,3,25,10,10,0.25,0.0,0.25,0.0,100,100,0,100.0,450.0
837,837,3,25,10,10,0.25,0.0,0.25,0.25,100,0,100,0.0,0.0
838,838,3,25,10,10,0.25,0.0,0.25,0.5,100,0,100,0.0,0.0
839,839,3,25,10,10,0.25,0.0,0.25,0.75,100,0,100,0.0,0.0
840,840,3,25,10,10,0.25,0.0,0.5,0.0,46,0,46,0.0,0.0
841,841,3,25,10,10,0.25,0.0,0.5,0.25,100,0,100,0.0,0.0
842,842,3,25,10,10,0.25,0.0,0.5,0.5,100,0,100,0.0,0.0
843,843,3,25,10,10,0.25,0.0,0.5,0.75,100,0,100,0.0,0.0
844,844,3,25,10,10,0.25,0.0,0.75,0.0,41,0,41,0.0,0.0
845,845,3,25,10,10,0.25,0.0,0.75,0.25,100,0,100,0.0,0.0
846,846,3,25,10,10,0.25,0.0,0.75,0.5,100,0,100,0.0,0.0
847,847,3,25,10,10,0.25,0.0,0.75,0.75,100,0,100,0.0,0.0
848,848,3,25,10,10,0.25,0.25,0.0,0.0,100,100,0,100.0,450.0
849,849,3,25,10,10,0.25,0.25,0.0,0.25,100,100,0,100.0,450.0
850,850,3,25,10,10,0.25,0.25,0.0,0.5,100,0,100,0.0,0.0
851,851,3,25,10,10,0.25,0.25,0.0,0.75,100,0,100,0.0,0.0
852,852,3,25,10,10,0.25,0.25,0.25,0.0,100,100,0,100.0,450.0
853,853,3,25,10,10,0.25,0.25,0.25,0.25,100,0,100,0.0,0.0
854,854,3,25,10,10,0.25,0.25,0.25,0.5,100,0,100,0.0,0.0
855,855,3,25,10,10,0.25,0.25,0.25,0.75,100,0,100,0.0,0.0
856,856,3,25,10,10,0.25,0.25,0.5,0.0,96,86,10,89.58333333333334,371.0
857,857,3,25,10,10,0.25,0.25,0.5,0.25,100,0,100,0.0,0.0
858,858,3,25,10,10,0.25,0.25,0.5,0.5,100,0,100,0.0,0.0
859,859,3,25,10,10,0.25,0.25,0.5,0.75,100,0,100,0.0,0.0
860,860,3,25,10,10,0.25,0.25,0.75,0.0,52,0,52,0.0,0.0
861,861,3,25,10,10,0.25,0.25,0.75,0.25,100,0,100,0.0,0.0
862,862,3,25,10,10,0.25,0.25,0.75,0.5,100,0,100,0.0,0.0
863,863,3,25,10,10,0.25,0.25,0.75,0.75,100,0,100,0.0,0.0
864,864,3,25,10,10,0.25,0.5,0.0,0.0,100,100,0,100.0,450.0
865,865,3,25,10,10,0.25,0.5,0.0,0.25,100,100,0,100.0,450.0
866,866,3,25,10,10,0.25,0.5,0.0,0.5,100,100,0,100.0,450.0
867,867,3,25,10,10,0.25,0.5,0.0,0.75,100,0,100,0.0,0.0
868,868,3,25,10,10,0.25,0.5,0.25,0.0,100,100,0,100.0,450.0
869,869,3,25,10,10,0.25,0.5,0.25,0.25,100,100,0,100.0,450.0
870,870,3,25,10,10,0.25,0.5,0.25,0.5,100,0,100,0.0,0.0
871,871,3,25,10,10,0.25,0.5,0.25,0.75,100,0,100,0.0,0.0
872,872,3,25,10,10,0.25,0.5,0.5,0.0,100,100,0,100.0,450.0
873,873,3,25,10,10,0.25,0.5,0.5,0.25,99,53,46,53.535353535353536,183.5
874,874,3,25,10,10,0.25,0.5,0.5,0.5,100,0,100,0.0,0.0
875,875,3,25,10,10,0.25,0.5,0.5,0.75,100,0,100,0.0,0.0
876,876,3,25,10,10,0.25,0.5,0.75,0.0,93,93,0,100.0,418.5
877,877,3,25,10,10,0.25,0.5,0.75,0.25,100,0,100,0.0,0.0
878,878,3,25,10,10,0.25,0.5,0.75,0.5,100,0,100,0.0,0.0
879,879,3,25,10,10,0.25,0.5,0.75,0.75,100,0,100,0.0,0.0
880,880,3,25,10,10,0.25,0.75,0.0,0.0,100,100,0,100.0,450.0
881,881,3,25,10,10,0.25,0.75,0.0,0.25,100,100,0,100.0,450.0
882,882,3,25,10,10,0.25,0.75,0.0,0.5,100,100,0,100.0,450.0
883,883,3,25,10,10,0.25,0.75,0.0,0.75,77,3,74,3.896103896103896,3.0
884,884,3,25,10,10,0.25,0.75,0.25,0.0,100,100,0,100.0,450.0
885,885,3,25,10,10,0.25,0.75,0.25,0.25,100,100,0,100.0,450.0
886,886,3,25,10,10,0.25,0.75,0.25,0.5,100,100,0,100.0,450.0
887,887,3,25,10,10,0.25,0.75,0.25,0.75,100,0,100,0.0,0.0
888,888,3,25,10,10,0.25,0.75,0.5,0.0,100,100,0,100.0,450.0
889,889,3,25,10,10,0.25,0.75,0.5,0.25,100,100,0,100.0,450.0
890,890,3,25,10,10,0.25,0.75,0.5,0.5,99,99,0,100.0,445.5
891,891,3,25,10,10,0.25,0.75,0.5,0.75,100,0,100,0.0,0.0
892,892,3,25,10,10,0.25,0.75,0.75,0.0,84,84,0,100.0,378.0
893,893,3,25,10,10,0.25,0.75,0.75,0.25,93,75,18,80.64516129032258,307.0
894,894,3,25,10,10,0.25,0.75,0.75,0.5,100,0,100,0.0,0.0
895,895,3,25,10,10,0.25,0.75,0.75,0.75,100,0,100,0.0,0.0
896,896,3,25,10,10,0.5,0.0,0.0,0.0,100,100,0,100.0,450.0
897,897,3,25,10,10,0.5,0.0,0.0,0.25,100,100,0,100.0,450.0
898,898,3,25,10,10,0.5,0.0,0.0,0.5,60,23,37,38.333333333333336,97.0
899,899,3,25,10,10,0.5,0.0,0.0,0.75,90,0,90,0.0,0.0
900,900,3,25,10,10,0.5,0.0,0.25,0.0,100,100,0,100.0,450.0
901,901,3,25,10,10,0.5,0.0,0.25,0.25,100,100,0,100.0,450.0
902,902,3,25,10,10,0.5,0.0,0.25,0.5,100,0,100,0.0,0.0
903,903,3,25,10,10,0.5,0.0,0.25,0.75,100,0,100,0.0,0.0
904,904,3,25,10,10,0.5,0.0,0.5,0.0,100,100,0,100.0,450.0
905,905,3,25,10,10,0.5,0.0,0.5,0.25,100,0,100,0.0,0.0
906,906,3,25,10,10,0.5,0.0,0.5,0.5,100,0,100,0.0,0.0
907,907,3,25,10,10,0.5,0.0,0.5,0.75,100,0,100,0.0,0.0
908,908,3,25,10,10,0.5,0.0,0.75,0.0,83,80,3,96.3855421686747,353.5
909,909,3,25,10,10,0.5,0.0,0.75,0.25,100,0,100,0.0,0.0
910,910,3,25,10,10,0.5,0.0,0.75,0.5,100,0,100,0.0,0.0
911,911,3,25,10,10,0.5,0.0,0.75,0.75,100,0,100,0.0,0.0
912,912,3,25,10,10,0.5,0.25,0.0,0.0,100,100,0,100.0,450.0
913,913,3,25,10,10,0.5,0.25,0.0,0.25,100,100,0,100.0,450.0
914,914,3,25,10,10,0.5,0.25,0.0,0.5,69,21,48,30.434782608695656,77.5
915,915,3,25,10,10,0.5,0.25,0.0,0.75,81,0,81,0.0,0.0
916,916,3,25,10,10,0.5,0.25,0.25,0.0,100,100,0,100.0,450.0
917,917,3,25,10,10,0.5,0.25,0.25,0.25,100,100,0,100.0,450.0
918,918,3,25,10,10,0.5,0.25,0.25,0.5,77,7,70,9.090909090909092,29.5
919,919,3,25,10,10,0.5,0.25,0.25,0.75,100,0,100,0.0,0.0
920,920,3,25,10,10,0.5,0.25,0.5,0.0,100,100,0,100.0,450.0
921,921,3,25,10,10,0.5,0.25,0.5,0.25,100,100,0,100.0,450.0
922,922,3,25,10,10,0.5,0.25,0.5,0.5,100,0,100,0.0,0.0
923,923,3,25,10,10,0.5,0.25,0.5,0.75,100,0,100,0.0,0.0
924,924,3,25,10,10,0.5,0.25,0.75,0.0,99,99,0,100.0,445.5
925,925,3,25,10,10,0.5,0.25,0.75,0.25,100,0,100,0.0,0.0
926,926,3,25,10,10,0.5,0.25,0.75,0.5,100,0,100,0.0,0.0
927,927,3,25,10,10,0.5,0.25,0.75,0.75,100,0,100,0.0,0.0
928,928,3,25,10,10,0.5,0.5,0.0,0.0,100,100,0,100.0,450.0
929,929,3,25,10,10,0.5,0.5,0.0,0.25,100,100,0,100.0,450.0
930,930,3,25,10,10,0.5,0.5,0.0,0.5,100,100,0,100.0,450.0
931,931,3,25,10,10,0.5,0.5,0.0,0.75,73,49,24,67.12328767123287,183.5
932,932,3,25,10,10,0.5,0.5,0.25,0.0,100,100,0,100.0,450.0
933,933,3,25,10,10,0.5,0.5,0.25,0.25,100,100,0,100.0,450.0
934,934,3,25,10,10,0.5,0.5,0.25,0.5,100,100,0,100.0,450.0
935,935,3,25,10,10,0.5,0.5,0.25,0.75,100,0,100,0.0,0.0
936,936,3,25,10,10,0.5,0.5,0.5,0.0,100,100,0,100.0,450.0
937,937,3,25,10,10,0.5,0.5,0.5,0.25,100,100,0,100.0,450.0
938,938,3,25,10,10,0.5,0.5,0.5,0.5,100,0,100,0.0,0.0
939,939,3,25,10,10,0.5,0.5,0.5,0.75,100,0,100,0.0,0.0
940,940,3,25,10,10,0.5,0.5,0.75,0.0,100,100,0,100.0,450.0
941,941,3,25,10,10,0.5,0.5,0.75,0.25,100,100,0,100.0,450.0
942,942,3,25,10,10,0.5,0.5,0.75,0.5,100,0,100,0.0,0.0
943,943,3,25,10,10,0.5,0.5,0.75,0.75,100,0,100,0.0,0.0
944,944,3,25,10,10,0.5,0.75,0.0,0.0,100,100,0,100.0,450.0
945,945,3,25,10,10,0.5,0.75,0.0,0.25,100,100,0,100.0,450.0
946,946,3,25,10,10,0.5,0.75,0.0,0.5,100,100,0,100.0,450.0
947,947,3,25,10,10,0.5,0.75,0.0,0.75,100,100,0,100.0,450.0
948,948,3,25,10,10,0.5,0.75,0.25,0.0,100,100,0,100.0,450.0
949,949,3,25,10,10,0.5,0.75,0.25,0.25,100,100,0,100.0,450.0
950,950,3,25,10,10,0.5,0.75,0.25,0.5,100,100,0,100.0,450.0
951,951,3,25,10,10,0.5,0.75,0.25,0.75,81,25,56,30.864197530864196,69.0
952,952,3,25,10,10,0.5,0.75,0.5,0.0,100,100,0,100.0,450.0
953,953,3,25,10,10,0.5,0.75,0.5,0.25,100,100,0,100.0,450.0
954,954,3,25,10,10,0.5,0.75,0.5,0.5,100,100,0,100.0,450.0
955,955,3,25,10,10,0.5,0.75,0.5,0.75,100,0,100,0.0,0.0
956,956,3,25,10,10,0.5,0.75,0.75,0.0,100,100,0,100.0,450.0
957,957,3,25,10,10,0.5,0.75,0.75,0.25,100,100,0,100.0,450.0
958,958,3,25,10,10,0.5,0.75,0.75,0.5,100,100,0,100.0,450.0
959,959,3,25,10,10,0.5,0.75,0.75,0.75,100,0,100,0.0,0.0
960,960,3,25,10,10,0.75,0.0,0.0,0.0,100,100,0,100.0,450.0
961,961,3,25,10,10,0.75,0.0,0.0,0.25,100,100,0,100.0,450.0
962,962,3,25,10,10,0.75,0.0,0.0,0.5,100,100,0,100.0,450.0
963,963,3,25,10,10,0.75,0.0,0.0,0.75,58,29,29,50.0,128.0
964,964,3,25,10,10,0.75,0.0,0.25,0.0,100,100,0,100.0,450.0
965,965,3,25,10,10,0.75,0.0,0.25,0.25,100,100,0,100.0,450.0
966,966,3,25,10,10,0.75,0.0,0.25,0.5,100,100,0,100.0,450.0
967,967,3,25,10,10,0.75,0.0,0.25,0.75,75,6,69,8.0,26.0
968,968,3,25,10,10,0.75,0.0,0.5,0.0,100,100,0,100.0,450.0
969,969,3,25,10,10,0.75,0.0,0.5,0.25,100,100,0,100.0,450.0
970,970,3,25,10,10,0.75,0.0,0.5,0.5,70,70,0,100.0,315.0
971,971,3,25,10,10,0.75,0.0,0.5,0.75,100,0,100,0.0,0.0
972,972,3,25,10,10,0.75,0.0,0.75,0.0,100,100,0,100.0,450.0
973,973,3,25,10,10,0.75,0.0,0.75,0.25,90,88,2,97.77777777777777,396.0
974,974,3,25,10,10,0.75,0.0,0.75,0.5,100,0,100,0.0,0.0
975,975,3,25,10,10,0.75,0.0,0.75,0.75,100,0,100,0.0,0.0
976,976,3,25,10,10,0.75,0.25,0.0,0.0,100,100,0,100.0,450.0
977,977,3,25,10,10,0.75,0.25,0.0,0.25,100,100,0,100.0,450.0
978,978,3,25,10,10,0.75,0.25,0.0,0.5,100,100,0,100.0,450.0
979,979,3,25,10,10,0.75,0.25,0.0,0.75,64,25,39,39.0625,101.5
980,980,3,25,10,10,0.75,0.25,0.25,0.0,100,100,0,100.0,450.0
981,981,3,25,10,10,0.75,0.25,0.25,0.25,100,100,0,100.0,450.0
982,982,3,25,10,10,0.75,0.25,0.25,0.5,100,100,0,100.0,450.0
983,983,3,25,10,10,0.75,0.25,0.25,0.75,70,13,57,18.571428571428573,54.0
984,984,3,25,10,10,0.75,0.25,0.5,0.0,100,100,0,100.0,450.0
985,985,3,25,10,10,0.75,0.25,0.5,0.25,100,100,0,100.0,450.0
986,986,3,25,10,10,0.75,0.25,0.5,0.5,100,100,0,100.0,450.0
987,987,3,25,10,10,0.75,0.25,0.5,0.75,87,2,85,2.2988505747126435,9.0
988,988,3,25,10,10,0.75,0.25,0.75,0.0,100,100,0,100.0,450.0
989,989,3,25,10,10,0.75,0.25,0.75,0.25,100,100,0,100.0,450.0
990,990,3,25,10,10,0.75,0.25,0.75,0.5,67,49,18,73.13432835820896,216.5
991,991,3,25,10,10,0.75,0.25,0.75,0.75,100,0,100,0.0,0.0
992,992,3,25,10,10,0.75,0.5,0.0,0.0,100,100,0,100.0,450.0
993,993,3,25,10,10,0.75,0.5,0.0,0.25,100,100,0,100.0,450.0
994,994,3,25,10,10,0.75,0.5,0.0,0.5,100,100,0,100.0,450.0
995,995,3,25,10,10,0.75,0.5,0.0,0.75,78,72,6,92.3076923076923,289.5
996,996,3,25,10,10,0.75,0.5,0.25,0.0,100,100,0,100.0,450.0
997,997,3,25,10,10,0.75,0.5,0.25,0.25,100,100,0,100.0,450.0
998,998,3,25,10,10,0.75,0.5,0.25,0.5,100,100,0,100.0,450.0
999,999,3,25,10,10,0.75,0.5,0.25,0.75,76,44,32,57.89473684210527,175.5
1000,1000,3,25,10,10,0.75,0.5,0.5,0.0,100,100,0,100.0,450.0
1001,1001,3,25,10,10,0.75,0.5,0.5,0.25,100,100,0,100.0,450.0
1002,1002,3,25,10,10,0.75,0.5,0.5,0.5,100,100,0,100.0,450.0
1003,1003,3,25,10,10,0.75,0.5,0.5,0.75,89,64,25,71.91011235955057,257.0
1004,1004,3,25,10,10,0.75,0.5,0.75,0.0,100,100,0,100.0,450.0
1005,1005,3,25,10,10,0.75,0.5,0.75,0.25,100,100,0,100.0,450.0
1006,1006,3,25,10,10,0.75,0.5,0.75,0.5,100,100,0,100.0,450.0
1007,1007,3,25,10,10,0.75,0.5,0.75,0.75,100,0,100,0.0,0.0
1008,1008,3,25,10,10,0.75,0.75,0.0,0.0,100,100,0,100.0,450.0
1009,1009,3,25,10,10,0.75,0.75,0.0,0.25,100,100,0,100.0,450.0
1010,1010,3,25,10,10,0.75,0.75,0.0,0.5,100,100,0,100.0,450.0
1011,1011,3,25,10,10,0.75,0.75,0.0,0.75,100,100,0,100.0,450.0
1012,1012,3,25,10,10,0.75,0.75,0.25,0.0,100,100,0,100.0,450.0
1013,1013,3,25,10,10,0.75,0.75,0.25,0.25,100,100,0,100.0,450.0
1014,1014,3,25,10,10,0.75,0.75,0.25,0.5,100,100,0,100.0,450.0
1015,1015,3,25,10,10,0.75,0.75,0.25,0.75,100,100,0,100.0,450.0
1016,1016,3,25,10,10,0.75,0.75,0.5,0.0,100,100,0,100.0,450.0
1017,1017,3,25,10,10,0.75,0.75,0.5,0.25,100,100,0,100.0,450.0
1018,1018,3,25,10,10,0.75,0.75,0.5,0.5,100,100,0,100.0,450.0
1019,1019,3,25,10,10,0.75,0.75,0.5,0.75,100,100,0,100.0,450.0
1020,1020,3,25,10,10,0.75,0.75,0.75,0.0,100,100,0,100.0,450.0
1021,1021,3,25,10,10,0.75,0.75,0.75,0.25,100,100,0,100.0,450.0
1022,1022,3,25,10,10,0.75,0.75,0.75,0.5,100,100,0,100.0,450.0
1023,1023,3,25,10,10,0.75,0.75,0.75,0.75,100,100,0,100.0,450.0
1024,1024,4,25,10,10,0.0,0.0,0.0,0.0,100,100,0,100.0,450.0
1025,1025,4,25,10,10,0.0,0.0,0.0,0.25,100,0,100,0.0,0.0
1026,1026,4,25,10,10,0.0,0.0,0.0,0.5,100,0,100,0.0,0.0
1027,1027,4,25,10,10,0.0,0.0,0.0,0.75,100,0,100,0.0,0.0
1028,1028,4,25,10,10,0.0,0.0,0.25,0.0,44,0,44,0.0,0.0
1029,1029,4,25,10,10,0.0,0.0,0.25,0.25,100,0,100,0.0,0.0
1030,1030,4,25,10,10,0.0,0.0,0.25,0.5,100,0,100,0.0,0.0
1031,1031,4,25,10,10,0.0,0.0,0.25,0.75,100,0,100,0.0,0.0
1032,1032,4,25,10,10,0.0,0.0,0.5,0.0,48,0,48,0.0,0.0
1033,1033,4,25,10,10,0.0,0.0,0.5,0.25,100,0,100,0.0,0.0
1034,1034,4,25,10,10,0.0,0.0,0.5,0.5,100,0,100,0.0,0.0
1035,1035,4,25,10,10,0.0,0.0,0.5,0.75,100,0,100,0.0,0.0
1036,1036,4,25,10,10,0.0,0.0,0.75,0.0,47,0,47,0.0,0.0
1037,1037,4,25,10,10,0.0,0.0,0.75,0.25,100,0,100,0.0,0.0
1038,1038,4,25,10,10,0.0,0.0,0.75,0.5,100,0,100,0.0,0.0
1039,1039,4,25,10,10,0.0,0.0,0.75,0.75,100,0,100,0.0,0.0
1040,1040,4,25,10,10,0.0,0.25,0.0,0.0,46,46,0,100.0,207.0
1041,1041,4,25,10,10,0.0,0.25,0.0,0.25,100,0,100,0.0,0.0
1042,1042,4,25,10,10,0.0,0.25,0.0,0.5,100,0,100,0.0,0.0
1043,1043,4,25,10,10,0.0,0.25,0.0,0.75,100,0,100,0.0,0.0
1044,1044,4,25,10,10,0.0,0.25,0.25,0.0,62,0,62,0.0,0.0
1045,1045,4,25,10,10,0.0,0.25,0.25,0.25,100,0,100,0.0,0.0
1046,1046,4,25,10,10,0.0,0.25,0.25,0.5,100,0,100,0.0,0.0
1047,1047,4,25,10,10,0.0,0.25,0.25,0.75,100,0,100,0.0,0.0
1048,1048,4,25,10,10,0.0,0.25,0.5,0.0,53,0,53,0.0,0.0
1049,1049,4,25,10,10,0.0,0.25,0.5,0.25,100,0,100,0.0,0.0
1050,1050,4,25,10,10,0.0,0.25,0.5,0.5,100,0,100,0.0,0.0
1051,1051,4,25,10,10,0.0,0.25,0.5,0.75,100,0,100,0.0,0.0
1052,1052,4,25,10,10,0.0,0.25,0.75,0.0,38,0,38,0.0,0.0
1053,1053,4,25,10,10,0.0,0.25,0.75,0.25,100,0,100,0.0,0.0
1054,1054,4,25,10,10,0.0,0.25,0.75,0.5,100,0,100,0.0,0.0
1055,1055,4,25,10,10,0.0,0.25,0.75,0.75,100,0,100,0.0,0.0
1056,1056,4,25,10,10,0.0,0.5,0.0,0.0,44,44,0,100.0,198.0
1057,1057,4,25,10,10,0.0,0.5,0.0,0.25,46,46,0,100.0,207.0
1058,1058,4,25,10,10,0.0,0.5,0.0,0.5,100,0,100,0.0,0.0
1059,1059,4,25,10,10,0.0,0.5,0.0,0.75,100,0,100,0.0,0.0
1060,1060,4,25,10,10,0.0,0.5,0.25,0.0,45,45,0,100.0,202.5
1061,1061,4,25,10,10,0.0,0.5,0.25,0.25,47,47,0,100.0,211.5
1062,1062,4,25,10,10,0.0,0.5,0.25,0.5,100,0,100,0.0,0.0
1063,1063,4,25,10,10,0.0,0.5,0.25,0.75,100,0,100,0.0,0.0
1064,1064,4,25,10,10,0.0,0.5,0.5,0.0,83,54,29,65.06024096385542,190.0
1065,1065,4,25,10,10,0.0,0.5,0.5,0.25,100,0,100,0.0,0.0
1066,1066,4,25,10,10,0.0,0.5,0.5,0.5,100,0,100,0.0,0.0
1067,1067,4,25,10,10,0.0,0.5,0.5,0.75,100,0,100,0.0,0.0
1068,1068,4,25,10,10,0.0,0.5,0.75,0.0,64,43,21,67.1875,152.0
1069,1069,4,25,10,10,0.0,0.5,0.75,0.25,100,0,100,0.0,0.0
1070,1070,4,25,10,10,0.0,0.5,0.75,0.5,100,0,100,0.0,0.0
1071,1071,4,25,10,10,0.0,0.5,0.75,0.75,100,0,100,0.0,0.0
1072,1072,4,25,10,10,0.0,0.75,0.0,0.0,48,48,0,100.0,216.0
1073,1073,4,25,10,10,0.0,0.75,0.0,0.25,41,41,0,100.0,184.5
1074,1074,4,25,10,10,0.0,0.75,0.0,0.5,70,5,65,7.142857142857142,11.0
1075,1075,4,25,10,10,0.0,0.75,0.0,0.75,100,0,100,0.0,0.0
1076,1076,4,25,10,10,0.0,0.75,0.25,0.0,50,50,0,100.0,225.0
1077,1077,4,25,10,10,0.0,0.75,0.25,0.25,47,47,0,100.0,211.5
1078,1078,4,25,10,10,0.0,0.75,0.25,0.5,100,0,100,0.0,0.0
1079,1079,4,25,10,10,0.0,0.75,0.25,0.75,100,0,100,0.0,0.0
1080,1080,4,25,10,10,0.0,0.75,0.5,0.0,54,54,0,100.0,243.0
1081,1081,4,25,10,10,0.0,0.75,0.5,0.25,87,0,87,0.0,0.0
1082,1082,4,25,10,10,0.0,0.75,0.5,0.5,100,0,100,0.0,0.0
1083,1083,4,25,10,10,0.0,0.75,0.5,0.75,100,0,100,0.0,0.0
1084,1084,4,25,10,10,0.0,0.75,0.75,0.0,48,0,48,0.0,0.0
1085,1085,4,25,10,10,0.0,0.75,0.75,0.25,87,10,77,11.494252873563218,19.5
1086,1086,4,25,10,10,0.0,0.75,0.75,0.5,100,0,100,0.0,0.0
1087,1087,4,25,10,10,0.0,0.75,0.75,0.75,100,0,100,0.0,0.0
1088,1088,4,25,10,10,0.25,0.0,0.0,0.0,100,100,0,100.0,450.0
1089,1089,4,25,10,10,0.25,0.0,0.0,0.25,60,34,26,56.666666666666664,150.0
1090,1090,4,25,10,10,0.25,0.0,0.0,0.5,100,0,100,0.0,0.0
1091,1091,4,25,10,10,0.25,0.0,0.0,0.75,100,0,100,0.0,0.0
1092,1092,4,25,10,10,0.25,0.0,0.25,0.0,100,100,0,100.0,450.0
1093,1093,4,25,10,10,0.25,0.0,0.25,0.25,100,0,100,0.0,0.0
1094,1094,4,25,10,10,0.25,0.0,0.25,0.5,100,0,100,0.0,0.0
1095,1095,4,25,10,10,0.25,0.0,0.25,0.75,100,0,100,0.0,0.0
1096,1096,4,25,10,10,0.25,0.0,0.5,0.0,41,0,41,0.0,0.0
1097,1097,4,25,10,10,0.25,0.0,0.5,0.25,100,0,100,0.0,0.0
1098,1098,4,25,10,10,0.25,0.0,0.5,0.5,100,0,100,0.0,0.0
1099,1099,4,25,10,10,0.25,0.0,0.5,0.75,100,0,100,0.0,0.0
1100,1100,4,25,10,10,0.25,0.0,0.75,0.0,49,0,49,0.0,0.0
1101,1101,4,25,10,10,0.25,0.0,0.75,0.25,100,0,100,0.0,0.0
1102,1102,4,25,10,10,0.25,0.0,0.75,0.5,100,0,100,0.0,0.0
1103,1103,4,25,10,10,0.25,0.0,0.75,0.75,100,0,100,0.0,0.0
1104,1104,4,25,10,10,0.25,0.25,0.0,0.0,100,100,0,100.0,450.0
1105,1105,4,25,10,10,0.25,0.25,0.0,0.25,100,100,0,100.0,450.0
1106,1106,4,25,10,10,0.25,0.25,0.0,0.5,100,0,100,0.0,0.0
1107,1107,4,25,10,10,0.25,0.25,0.0,0.75,100,0,100,0.0,0.0
1108,1108,4,25,10,10,0.25,0.25,0.25,0.0,100,100,0,100.0,450.0
1109,1109,4,25,10,10,0.25,0.25,0.25,0.25,100,0,100,0.0,0.0
1110,1110,4,25,10,10,0.25,0.25,0.25,0.5,100,0,100,0.0,0.0
1111,1111,4,25,10,10,0.25,0.25,0.25,0.75,100,0,100,0.0,0.0
1112,1112,4,25,10,10,0.25,0.25,0.5,0.0,92,87,5,94.56521739130434,379.0
1113,1113,4,25,10,10,0.25,0.25,0.5,0.25,100,0,100,0.0,0.0
1114,1114,4,25,10,10,0.25,0.25,0.5,0.5,100,0,100,0.0,0.0
1115,1115,4,25,10,10,0.25,0.25,0.5,0.75,100,0,100,0.0,0.0
1116,1116,4,25,10,10,0.25,0.25,0.75,0.0,46,0,46,0.0,0.0
1117,1117,4,25,10,10,0.25,0.25,0.75,0.25,100,0,100,0.0,0.0
1118,1118,4,25,10,10,0.25,0.25,0.75,0.5,100,0,100,0.0,0.0
1119,1119,4,25,10,10,0.25,0.25,0.75,0.75,100,0,100,0.0,0.0
1120,1120,4,25,10,10,0.25,0.5,0.0,0.0,100,100,0,100.0,450.0
1121,1121,4,25,10,10,0.25,0.5,0.0,0.25,100,100,0,100.0,450.0
1122,1122,4,25,10,10,0.25,0.5,0.0,0.5,100,100,0,100.0,450.0
1123,1123,4,25,10,10,0.25,0.5,0.0,0.75,100,0,100,0.0,0.0
1124,1124,4,25,10,10,0.25,0.5,0.25,0.0,100,100,0,100.0,450.0
1125,1125,4,25,10,10,0.25,0.5,0.25,0.25,100,100,0,100.0,450.0
1126,1126,4,25,10,10,0.25,0.5,0.25,0.5,100,0,100,0.0,0.0
1127,1127,4,25,10,10,0.25,0.5,0.25,0.75,100,0,100,0.0,0.0
1128,1128,4,25,10,10,0.25,0.5,0.5,0.0,100,100,0,100.0,450.0
1129,1129,4,25,10,10,0.25,0.5,0.5,0.25,99,72,27,72.72727272727273,275.0
1130,1130,4,25,10,10,0.25,0.5,0.5,0.5,100,0,100,0.0,0.0
1131,1131,4,25,10,10,0.25,0.5,0.5,0.75,100,0,100,0.0,0.0
1132,1132,4,25,10,10,0.25,0.5,0.75,0.0,97,97,0,100.0,436.5
1133,1133,4,25,10,10,0.25,0.5,0.75,0.25,100,0,100,0.0,0.0
1134,1134,4,25,10,10,0.25,0.5,0.75,0.5,100,0,100,0.0,0.0
1135,1135,4,25,10,10,0.25,0.5,0.75,0.75,100,0,100,0.0,0.0
1136,1136,4,25,10,10,0.25,0.75,0.0,0.0,100,100,0,100.0,450.0
1137,1137,4,25,10,10,0.25,0.75,0.0,0.25,100,100,0,100.0,450.0
1138,1138,4,25,10,10,0.25,0.75,0.0,0.5,100,100,0,100.0,450.0
1139,1139,4,25,10,10,0.25,0.75,0.0,0.75,77,7,70,9.090909090909092,7.5
1140,1140,4,25,10,10,0.25,0.75,0.25,0.0,100,100,0,100.0,450.0
1141,1141,4,25,10,10,0.25,0.75,0.25,0.25,100,100,0,100.0,450.0
1142,1142,4,25,10,10,0.25,0.75,0.25,0.5,100,100,0,100.0,450.0
1143,1143,4,25,10,10,0.25,0.75,0.25,0.75,100,0,100,0.0,0.0
1144,1144,4,25,10,10,0.25,0.75,0.5,0.0,100,100,0,100.0,450.0
1145,1145,4,25,10,10,0.25,0.75,0.5,0.25,100,100,0,100.0,450.0
